Symbol,EntryDate,EntryPrice,ExitDate,ExitPrice,Qty,PnL,ReturnPct,ExitReason,HoldingDays
ONGC.NS,2026-04-02,288.5,2026-05-07,282.0,34,-240.4,-2.45,Exit rule,35
ASHOKLEY.NS,2026-04-09,172.8,2026-05-13,155.95,57,-979.19,-9.93,Exit rule,34
KARURVYSYA.NS,2026-03-30,290.9,2026-05-14,280.2,34,-383.22,-3.87,Exit rule,45
EICHERMOT.NS,2026-04-13,7150.0,2026-05-21,6902.0,1,-262.05,-3.66,Exit rule,38
AUBANK.NS,2026-04-09,968.05,2026-05-22,964.4,10,-55.82,-0.58,Exit rule,43
ONGC.NS,2026-05-15,303.0,2026-05-28,274.05,32,-944.87,-9.74,Exit rule,13
HINDZINC.NS,2026-04-09,554.25,2026-06-04,609.0,18,964.56,9.66,Exit rule,56
LT.NS,2026-04-09,3988.0,2026-06-09,3924.8999,2,-142.03,-1.78,Exit rule,61
LLOYDSME.NS,2026-05-27,1869.8,2026-06-11,1700.0,5,-866.85,-9.26,Exit rule,15
ABCAPITAL.NS,2026-04-09,337.9,2026-06-12,344.7,29,177.41,1.81,Exit rule,64
OFSS.NS,2026-05-20,9640.0,2026-06-12,9350.0,1,-308.99,-3.2,Exit rule,23
